id,nombre,codigo_gruplac,fecha_creacion,unidad,responsable,categoria,descripcion,objetivos,mision,vision,lineas,url,fuente,activo
G-00000000005792,DESAFIO BIOMEDICO Y BIOTECNOLOGICO (DESBIOTEC),00000000005792,,,Arley denisse vega ochoa,B,"El grupo nace de la necesidad de consolidar conocimientos en el área de las ciencias básicas biomédicas priorizando los problemas en salud pública de la población humana en general y con el desarrollo de biotecnología para el mejoramiento de la calidad de vida de la comunidad.
Procesos:
1. Convocatoria De Docentes Y Estudiantes Que Cumplan Con Un Perfil De Investigación Especifico Y Acorde A Los Objetivos Del Grupo.
2. Reuniones Permanente Con Los Docentes Y Estudiantes Escogidos Por Convocatoria, Según Condiciones Y Exigencias Del Grupo.
3. Consolidación Del Grupo De Investigación Ante La Universidad O Ente Académico.
4. Desarrollo De Actividades Y Cronograma Del Mismo.
5. Publicación De Resultados","OBJETIVOS GENERALES
1. Propender por el desarrollo intelectual, académico y científico de los investigadores y coinvestigadores del grupo.
2. Desarrollar productos de una alta calidad técnica y científica en la publicación de revistas indexadas de nivel nacional e internacional y el desarrollo de procesos de nuevas patentes.
3. Desarrollar seminarios y simposios de capacitación científica y técnica que propendan por el desarrollo de la región y del país con la formación de nuevos investigadores.
4. Asistir a cursos nacionales e internacionales para el mejoramiento del grupo de investigación en concordancia con la misión y visión del grupo.
5. Participar de las diferentes convocatorias de Colciencias y demás organismos gubernamentales y no gubernamentales para el financiamiento de los diferentes proyectos de investigación.
Objetivos Específicos
1. Diseñar proyectos que den respuesta a los principales problemas de salud de la población humana.
2. Plantear estrategias de intervención basados en planes estratégicos de resultados de procesos de investigación con impacto en la educación superior de la región y del pais.
3. Analisis de lectura y procesamiento de ADN.
4. Asesoramiento y gestión de proyectos de I+D en las ciencias biomédicas.
5. Desarrollo de herramientas para mejorar la expresión, detección y modelamiento de moléculas.
6. Diseño y desarrollo para diagnóstico molecular de procesos patológicos y comporta mentales del individuo en sociedad.
7. Análisis de expresión génica. Utilizando la bioinformática como herramienta.
8. Trazado de marcadores de susceptibilidad genética en la población colombiana relacionada con procesos patológicos.
9. Satisfacer aquellas necesidades analíticas de las empresas del sector agroindustrial, que únicamente pueda cubrirse mediante el análisis de ADN de los microorganismos, virus y células humanas o animales, etc.",,"Grupo líder en el desarrollo de productos biotecnológicos y servicios de asesoramiento y formulación de proyectos en los campos de la ciencias biomédicas y la salud publica en Colombia que permitan avanzar en el conocimiento, diagnostico, identificación y tratamientos de patologías así como identificación e intervención de problemas sociales.","1.- BIOETICA Y BIOMEDICINA
2.- CUIDADO DE LA VIDA Y LA SALUD CON IMPACTO AMBIENTAL Y SOCIAL
3.- EPIDEMIOLOGIA Y SALUD PUBLICA
4.- INMUNOBIOINFORMATICA Y DESARROLLO BIOMEDICO",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000005792,"Scienti, consultado 2026-09-25; formación: 2006 - 1",1
G-00000000015173,GINTICS,00000000015173,,,Giovanni Bracho Tovar,C,"En las últimas décadas diversas entidades públicas en Colombia han aumentado sus esfuerzos por fortalecer la ciencia, tecnología e innovación en el país usando como medio para tal fin la investigación, actividad humana dedicada a la construcción de conocimientos que permiten la solución de problemas y ayudan a acelerar el crecimiento económico y desarrollo productivo, humano y social del país.
A pesar que la legislación actual (Ley 29 de 1991 de ciencia y tecnología) apoya el fortalecimiento y consolidación de grupos de investigación, existen diferencias sustanciales en la actividad investigativa que se desarrolla entre las regiones del territorio colombiano donde las estadísticas sobre los grupos y proyectos de investigación básica y aplicada son favorables e incluso prometedoras, como es el caso de la Región Andina que concentra las universidades y centros de investigación de mayor relevancia; pero en la región Caribe y en especial en el departamento del Cesar no se observa un cambio que pueda considerarse alentador en el tema de investigación.","1.Formular y desarrollar proyectos de investigación, innovación y base tecnológica en el área industrial, agrícola y comercio para la solución de problemas de la región y el país.
2. Aplicar nuevas tecnologías a la ejecución de proyectos con componentes de innovación en áreas como: control, automatización, telecomunicaciones y sistemas embebidos. Desarrollar protocolos de comunicación para dispositivos embebidos.
4. Desarrollar proyectos orientados a resolver problemas en el sector Agro industrial, Biomédico, Electronica de Consumo, Servicios y redes de Datos utilizando las tecnologías de información y la comunicación.
7. Desarrollar transferencia tecnológica de investigación aplicada al sector productivo de la región.
8. Publicar los resultados de las investigaciones del grupo en revistas indexadas y eventos científicos.
9. Diseñar y desarrollar propuestas investigativas utilizando Redes de telecomunicaciones, IoT, Sensores Inalámbricos y el procesamiento de imágenes en los diferentes sectores productivos de la Región y el País; para la generación de nuevo conocimiento.",,"En el año 2025 el grupo de investigación GINTICS tiene como meta ser un grupo líder en la formación de investigadores y desarrollo de propuestas investigativas en las áreas de Electrónica, Telecomunicaciones, tecnologías de la información y el procesamiento de imágenes en los diferentes sectores productivos de la Región y el País; para la generación de nuevo conocimiento y la divulgación del mismo.","1.- Procesamiento de imágenes
2.- Tecnologías de la información y comunicaciones TIC´s
3.- Telemática, redes y comunicaciones",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000015173,"Scienti, consultado 2026-09-25; formación: 2014 - 2",1
G-00000000014398,CÁTEDRA CARRILLO LUQUEZ,00000000014398,,,Simón Martínez Ubarnez,Reconocido,"El grupo de investigación Cátedra Carrillo nace inicialmente inicialmente como un grupo de reflexión y estudio, conformado por estudiantes universitarios de facultades de derecho de la ciudad de Valledupar. En desarrollo de su fase inicial organizó varios eventos académicos con invitados locales, nacionales e internacionales, los cuales le dieron una dinámica nueva al ambiente académico.
Al comenzar 2013 la decisión de convertir al grupo en grupo de investigación, reorientó la dinámica hacia la actividad investigativa comenzó a organizar como un evento institucional el COLOQUIO REGIONAL DE FILOSOFÍA DEL DERECHO, QUE se ha realizado en los dos años anteriores, con participación de estudiantes de las carreras jurídicas, sociales y administrativas de la región y participación de catedráticos de las ciudades de Barranquilla, Santa Marta y Sincelejo.
En 2015, el coloquio no se realizará, debido a que el grupo tiene la responsabilidad de organizar, con la ASOCIACIÓN COLOMBIANA DE FILOSOFÍA DEL DERECHO Y FILOSOFÍA SOCIAL, el XIV Congreso Nacional de Filosofía del Derecho y Filosofía Social.
En 2014, diez integrantes del grupo fueron ponentes en las mesas de trabajo del XIII congreso nacional, realizado en la ciudad de Montería.
El grupo continúa su dinámica y espera tener el reconocimiento de las tres entidades universitarias de la ciudad, con las cuales se mantiene estrecha relación y vínculos, como son, la Universidad Popular del Cesar, la Escuela Superior de Administración Pública, Cetap Valledupar y la Fundación Universitaria del Área Andina.","GENERAl:
¿ Conformar en el ambiente universitario un tanque de pensamiento que con visión académica contribuya a generar un ambiente intelectual para la construcción de pensamiento propio, en el marco del debate civilizado, el respeto, la tolerancia y el desarrollo de la creatividad propia del estudiante upecista.",,"En 2015 EL GRUPO DE INVESTIGACIÓN CÁTEDRA CARRILLO ha sido acreditado por Colciencias y reconocido en el medio universitario local y regional del Caribe, como una organización académica universitaria generadora de cultura investigativa, con pensamiento y productos propios de una cultura abierta hacia los diálogos de saberes, con las disciplinas científicas y tecnológicas que constituyen la oferta académica universitaria, promoviendo espacios para interdisciplinariedad, construcción de pensamiento universal propio, búsqueda de autonomía intelectual, consolidación de identidad local y regional, contextualizadas en el ambiente mundial de la globalización y la sociedad de la Información y el conocimiento.","1.- FILOSOFÍA POLÍTICA Y DEL DERECHO
2.- POLÍTICA Y CIUDADANÍA
3.- Políticas públicas y gobernabilidad
4.- TERRITORIO Y GOBIERNO",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000014398,"Scienti, consultado 2026-09-25; formación: 2013 - 3",1
G-00000000017408,GRUPO DE INVESTIGACIÓN ARGOS,00000000017408,,,CARMEN CECILIA GALVIS NUÑEZ,C,,,,Líneas de investigación declaradas por el grupo,"1.- CALIDAD Y PRODUCTIVIDAD EN LAS ORGANIZACIONES
2.- Cultura, Medio Ambiente y Economía Local
3.- GERENCIA DEL VALOR Y DESARROLLO EMPRESARIAL
4.- GESTIÓN E INNOVACION TURISTICA Y HOTELERA
5.- GESTIÓN ORGANIZACIONAL
6.- Gestión, desarrollo empresarial e innovación
7.- HISTORIA EMPRESARIAL, CULTURAL, POLITICO Y SOCIAL
8.- MERCADEO, ENTORO Y NUEVAS TECNOLOGIAS
9.- ORGANIZACIÓN Y DIRECCION DE EMPRESAS
10.- Planificación territorial en la Gestión Turística y Hotelera
11.- Planificación y Gestión del Turismo
12.- Sociedad, desarrollo humano y equidad",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000017408,"Scienti, consultado 2026-09-25; formación: 2014 - 1",1
G-00000000002397,Microbiología agrícola y ambiental,00000000002397,,,Nelson Osvaldo VALERO VALERO,B,"Para Colombia, con base en el diagnóstico realizado para la formulación del plan nacional en bioprospección continental y marina (Melgarejo et al, 2002), se puede decir que hay avances en investigación y generación de desarrollo en microbiología agrícola, ambiental, del suelo, industrial, básica y veterinaria. La mayoría de actividades se han orientado a la producción de bioinsumos agrícolas, borremediación, diagnóstico y aplicaciones en salud animal, vegetal y humana, estudios en ecología microbiana y algunas aplicaciones a nivel industrial.
Como resultado de estas investigaciones, en diferentes instituciones se cuenta con bancos de germoplasma de microorganismos de interés. Hay algunos laboratorios certificados para la realización de análisis microbiológicos y producción de bioinsumos. Existen algunos productos basados en microorganismos: Con respecto a los productos agrobiológicos, varios están posicionados en el mercado y otros se encuentran en proceso de patentes o registros. El desarrollo de productos bitecnológicos está orientado a la solución de necesidades particulares mediante la producción a nivel piloto, principalmente de inoculantes microbianos, bioplaguicidas, biopolímeros y microorganismos de interés en birremediación. A pesar de lo anterior, en el país ha sido difícil el paso de la investigación a la producción con fines comerciales y de manera continua. Pocos grupos enfocan su trabajo de manera específica hacia el objetivo de obtener un producto. La mayoría de la investigación hasta el momento ha sido de carácter básico, a escala de laboratorio, con algunas pruebas llevadas a campo.","GENERAL
Promover y desarrollar investigación básica y aplicada encaminada a explorar, evaluar y proyectar el uso de los recursos microbiológicos de las diferentes regiones naturales colombianas, para contribuir con el desarrollo de tecnologías sostenibles, aplicables al mejoramiento de la actividad agroindustrial, el desarrollo rural, la seguridad alimentaria y el saneamiento ambiental, de acuerdo a los diagnósticos, las necesidades y perspectivas de este campo en Colombia.
ESPECÍFICOS
Generar y socializar conocimiento sobre el microbioma asociado a los agroecosistemas y sistemas naturales tropicales y su aplicación en pro del desarrollo sostenible del sector agrícola y el mejoramiento del ambiente, con especial énfasis en el recurso suelo.
Promover la bioprospección de recursos microbiológicos, y propender por el complemento con actividades encaminadas al desarrollo industrial con base en las potencialidades identificadas en apoyo a la sostenibilidad del sector agrícola y ambiental.
Estudiar bioestimulantes para apoyar la reconversión de la agricultura hacia modelos sostenibles en zonas tropicales con especial énfasis en el caribe colombiano
Promover la enseñanza y la investigación en educación desde las ciencias básicas y naturales para el desarrollo sostenible.
Formar recurso humano en investigación, mediante actividades de, iniciación científica, profundización, entrenamiento y actualización y estudios de alto nivel para la apropiación del conocimiento, con miras a fortalecer las capacidades de investigación de la institución y el país.",,VISION,"1.- Bioprospección y microorganismos de interés en agricultura tropical
2.- Ecologia microbiana y microorganismos fotosintèticos
3.- Materia orgánica, salud y calidad del suelo",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000002397,"Scienti, consultado 2026-09-25; formación: 2003 - 6",1
G-00000000005564,ESTUDIOS SANITARIOS Y AMBIENTALES - E.S.A.,00000000005564,,,Luis Hernando Montoya Armenta,B,"ESTADO DEL ARTE:
Entendiendo estado del arte como el grado de mayor desarrollo temático sobre el área de estudio o línea de investigación. Se realizara un seguimiento a los antecedentes de cada uno de los temas de estudio, este abarcara el escenario regional, nacional y mundial, con la intención de responder las siguientes preguntas que reflejaran lo más cercano al estado del arte de la investigación en el área ambiental y sanitaria.
¿Cuál es el volumen de publicaciones en el área ambiental y sanitaria, referente a los temas de investigación?
¿Cuáles son las pautas por las cuales se investiga?
¿Qué tipos de investigación se han desarrollado en los temas de estudio?","OBJETIVOS:
- Incentivar la participación de la comunidad estudiantil y docentes en la formulación y ejecución de proyectos de investigación.
- Crear alternativas que permitan la capacitación de los integrantes del grupo en el área ambiental y sanitaria.
- Socializar las investigaciones realizadas mediante la publicación de estas en revistas especializadas, la pagina de la Universidad y Colciencias.
- Alcanzar un impacto positivo en el programa de ingeniería ambiental y sanitaria y demás programas afines.
- Ser líderes en la aplicación de nuevas alternativas de solución a los problemas ambientales que se generan en la región y el país.",,VISION:,"1.- Gestión Ambiental y Desarrollo Humano Sostenible
2.- Saneamiento Básico
3.- Sostenibilidad y Gestión Ambiental",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000005564,"Scienti, consultado 2026-09-25; formación: 2007 - 1",1
G-00000000009744,Grupo de investigación FASAPROIN (facultad de salud con proyección investigativa),00000000009744,,,Olga HERNANDEZ ALMANZA,C,"Los estudios investigativos que propone el grupo FASAPROIN están orientados hacia la calidad de la educación y practica profesional, local, nacional e institucional teniendo en cuenta las diferentes aéreas contextuales. Del mismo modo ingresar en el ámbito social, cultural, político y económico de nuestras instituciones lo cual nos lleve a mejores investigaciones y por consiguiente a nuevos temas de estudio.","¿ Ser conocidos ante Colciencias como un grupo que desarrolla investigación en el area de prácticas profesionales, promoción y prevención de la salud, calidad de la educación dentro de un grupo integrado por investigadores especializados en el area local, nacional e internacional.
¿ Contribuir con la ampliación del estado del arte existente en la actualidad, con el fin de ayudar en futuras investigaciones, las cuales estén interesadas en realizar líneas de investigación.
¿ Integrarnos dentro de los diferentes grupos e investigaciones para llenar los espacios y temas para nuevos proyectos investigativos.",,"¿ El grupo de investigación FASAPROIN busca ser un grupo líder en el fomento de la investigación en salud, con el propósito de realizar innovaciones y estrategias investigativas buscando un alto impacto social y científico.","1.- Control de Calidad de los Procesos en Salud
2.- PROYECCION SOCIAL CON INTERVENCIÓN, ACCION Y PARTICIPACION A LA COMUNIDAD.",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000009744,"Scienti, consultado 2026-09-25; formación: 2008 - 1",1
G-00000000009022,CINBIOS,00000000009022,,,AUGUSTO MIGUEL TORRES JIMENEZ,B,"Las brechas tecnológicas y de conocimiento, junto con la disparidad en la distribución de la riqueza, demandan soluciones que fomenten la creatividad y promuevan la emergencia de nuevos modelos y concepciones. Estas soluciones deben surgir no solo de los estudiosos y las instituciones gubernamentales, sino principalmente de las universidades. Estas últimas, en última instancia, deben desempeñar un papel central en la propuesta de desarrollo para la sociedad, manteniendo un enfoque conservacionista de los recursos y un compromiso con las generaciones futuras.
La relación entre ciencia, tecnología y desarrollo es particularmente compleja, especialmente al analizarla en el contexto de un país en vías de desarrollo como Colombia. Esta complejidad se ve enriquecida por aspectos derivados de su historia política, su cultura, sus recursos naturales y su ubicación geográfica. Hoy en día, existe una conexión intrínseca entre la sociedad y la ciencia, una relación que no solo impacta, sino que también debe transformar a la sociedad, donde la ciencia adquiere un papel cada vez más relevante en esta transformación.
Bajo esta premisa, la ciencia no solo representa un conjunto de conceptos, sino también una manifestación de las actividades sociales. Se presenta como una institución social, un sistema de organizaciones científicas cuyo desarrollo y estructura están íntimamente ligados a la economía, la política, los fenómenos culturales, así como a las necesidades y posibilidades de la sociedad en cuestión.","Objetivo General:
Fortalecer condiciones apropiadas para el desarrollo de la investigación en la Universidad Popular del Cesar; dar a conocer los productos, resultados y aplicaciones de la misma, con el fin de contribuir al desarrollo regional y nacional.
Objetivos específicos:
1)Proponer elementos que ayuden a fortalecer la cultura investigativa en temáticas referidas a las Ciencias Biológicas relacionadas con salud pública.
2)Identificar políticas, coherentes con las institucionales, que cualifiquen los procesos de investigación en esta área del conocimiento.
3)Socializar y difundir a través de todos los medios posibles, las conclusiones y resultados, producto y de temas de investigación.
4)Cualificar a los investigadores del grupo para que avancen en consonancia con el desarrollo tecnológico e investigativo, en los diferentes temas que el grupo propone.
5)Establecer coaliciones con otros grupos de investigación que permitan tener, criterios de comparación, relaciones de pares en temas específicos de interés mutuo y, que den la posibilidad al grupo de tener unos márgenes altos de movilidad, visibilidad y reconocimiento científico y académico.
6)Promover el impulso y creación de programas posgraduales, de acuerdo a las necesidades del medio y el avance de la investigación, según los intereses y necesidades de la región y del grupo.",,Misión,"1.- BIOINDICADORES
2.- EPIDEMIOLOGÍA Y ENFERMEDADES INFECCIOSAS
3.- IPEC (INVESTIGACIÓN PEDAGOGICA EN LAS CIENCIAS)
4.- PROTOTIPOS DE EQUIPOS DE LABORATORIO
5.- RESISTENCIA MICROBIANA",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000009022,"Scienti, consultado 2026-09-25; formación: 2009 - 2",1
G-00000000000900,"GRUPO INTERDISCIPLINARIO ESTUDIO DEL PENSAMIENTO NUMERICO, POLÍTICAS PÚBLICAS DE CIENCIA Y TECNOLOGÍA, PRODUCCIÓN AGRARIA, MEDIO AMBIENTE, Y PROBLEMATICA DE LA EDUCACION LATINOAMERICANA Y DEL CARIBE",00000000000900,,,Teobaldo GARCIA ROMERO,B,"La declaración mundial sobre la Educación Superior en el siglo XXI, considera que la solución de los problemas que se plantean en los albores del siglo XXI, estará determinada por la amplitud de miras de la sociedad del futuro, a través de la construcción del discernimiento y al mejoramiento del conjunto de la nueva sociedad investigativa del conocimiento globalizado, que permita contribuir al desarrollo sostenible, sustentable de su hábitat.
En ese orden de ideas, uno de los propósitos de la Ley 1286 del 2009 y del Sistema Nacional de Ciencia, Tecnología e innovación (SNCTI), es que el conocimiento generado a partir de la investigación y del desarrollo tecnológico Nacional, tenga un mayor impacto sobre el sistema productivo y contribuya a la solución de la problemática de la sociedad Colombiana. En tal sentido, alcanzar este objetivo, el SNCTI ha implementado una serie de estrategias y acciones que pretenden:
1º. Acercar el sector productivo al aparato científico tanto Nacional como Internacional.
2º. Que los investigadores y las Instituciones responsables de la producción, aplicación y apropiación del conocimiento sean más cercanos a las inquietudes y necesidades de las empresas y de la sociedad en general.
3º. Crear por parte de los entes organizacionales, de nivel superior y carácter académico las condiciones de apoyo logístico para que el desarrollo del conocimiento pueda extenderse a todas las regiones del país, de manera que las capacidades de I+D+i localizadas hoy por hoy en los centros y grupos de investigación pertenecientes a estos entes regionales contribuyan a superar los factores condicionantes que no permiten cerrar las brechas de la incompetitividad de la región en este mundo globalizado de la investigación.
Por ende, es necesario seguir construyendo desde la Universidad Popular del Cesar un sistema de Ciencia, Tecnología e Innovación que certifique la incubación de conocimiento fundamentalmente que promueva su transferencia y apropiación","Contribuir con la consolidación y el desarrollo del capital intelectual de la región Caribe Colombiana y del país, en el fortalecimiento de su educación, y en consecuencia, del desarrollo sustentable y sostenible del país, a través de la Informática Educativa, la Gestión del Sistema de la Globalización de la Investigación Universitaria, las políticas públicas de ciencia, tecnología e innovación, la problemática de la educación Latinoamerica y del Caribe, el medio ambiente y la optimización de los recursos naturales.
Promover la investigación en el campo de la educación matemática, I+D, la ciencia de la educación, la historia y espistemología de las Ciencias en general desarrollando líneas específicas que conlleven a mejorar la calidad de la enseñanza- aprendizaje de las ciencias de la educación y específicamnete de las matemáticas y, por ende, la calidad de vida a través de políticas gubernamentales e institucionales que redunden en beneficios de la comunidad Cesarense.
Conformar una red de docentes comprometidos en la difusión de una cultura investigativa a nivel glocal y global.",,Visión:,"1.- EDUCACIÓN MATEMÁTICA: Enseñanza, Pedagogía y Didáctica de las matemáticas.
2.- Educación Científica e Investigación Formativa
3.- CIENCIAS NATURALES Y MEDIO AMBIENTE
4.- Gestión Ambiental y Evaluación del Impacto Ambiental
5.- INFORMÁTICA EDUCATIVA
6.- Neurociencia, Educación y Psicología
7.- PROBLEMAS DE LA EDUCACIÓN LATINOAMERICANA Y DEL CARIBE
8.- Políticas públicas tecnológicas como apoyo a la ciencia, tecnología e innovación y a la investigación y desarrollo (I+D).
9.- Transformación Curricular e Innovación Educativa en Procesos de Gestión y Contextos Diversos",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000000900,"Scienti, consultado 2026-09-25; formación: 2000 - 1",1
G-00000000020413,GIDEATIC Grupo de Investigación en Desarrollo y Aplicación de Tecnologías de Información y la Comunicación,00000000020413,,,Miguel Alberto Rincon Pinzon,C,"La utilización de Tecnologías de la Información y la Comunicación son amplias en el país y el mundo, encontramos ejemplo de varias Universidades que estudian la forma de aplicar estos artificios de la sociedad del conocimiento en aras de mejorar la forma de trabajar, educarse, divertirse y de vivir del mundo en general.
Estas tecnologías permiten sino una mejor forma de hacer las cosas si una diferente, mostrando como el conocimiento generado por los profesionales que dominan estas áreas llega a solucionar o mostrar una mejor forma de realizar los procesos.
El Grupo de Investigación en Desarrollo y Aplicación de Tecnologías de Información y la Comunicación de la Universidad Popular del Cesar seccional Aguachica se conforma con el propósito de crear un espacio de reflexión en torno al estudio y generación de conocimiento en torno al uso y aplicación de las mismas.
La subregión Sur del Cesar y sus alrededores es rica en pequeñas empresas de índole agropecuario, trayendo como consecuencia que sus pobladores se preocupen por la adopción de cualquier tipo de tecnología diferente a la de tecnologías de la información y la comunicación, llevando al poco desarrollo en otros niveles que no sean agropecuarios. Se requiere un cambio de paradigma en la forma de hacer los procesos de cualquier índole, ya sea administrativo, educativo o productivo y más ahora que nos encontramos en un mercado globalizado donde la generación de conocimiento y el conocimiento mismo es el motor que impulsará las empresas, es necesario pues tener en cuenta todo esto y no dejar rezagar la región en cuanto a estos temas se refiere. Y es por medio del grupo de docentes, estudiantes de la UPC y otros profesionales de la región presentan una amplia perspectiva en esta área de interés para la comunidad en general.","OBJETIVO GENERAL
❑ Diseñar e implementar propuestas de investigación en el campo de la educación mediante la aplicación e innovación de las tecnologías, que contribuyan con un desarrollo regional, nacional e internacional y que posicionen a la Universidad Popular del Cesar como una institución que líder en tecnologías educativas.
OBJETIVOS ESPECÍFICOS
 Promover el uso de las TIC en los procesos formativos de la comunidad académica ingenieril.
 Identificar y adaptar estrategias de experiencias exitosas a los procesos de formación.
 Realizar actividades de investigación y transferencia de TICs en cualquier campo del sector productivo y educativo colombiano y en especial en el departamento del Cesar.",,"Para el año 2025, GIDEATIC será el grupo líder en la generación e implementación de propuestas para la incorporación y uso de las tecnologías de la informática y la comunicación TICs en las empresas de la región, que contribuyan a la transformación de la academia y la ciencia con repercusión en el beneficio social, cultural y económico de las comunidades locales y globales, con criterios de calidad, equidad y democracia social.","1.- Automatización y control
2.- Gobierno, Gestión y Auditoría de Tecnologías de la información
3.- Ingeniería de software
4.- Inteligencia Artificial
5.- Telemática",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000020413,"Scienti, consultado 2026-09-25; formación: 2016 - 11",1
G-00000000018778,CISATEC-LINE,00000000018778,,,Shirley GARCIA MORA,B,"La investigación es el principal elemento integrador de los procesos de formación, evaluación y medición de la educación media, técnica, tecnológica y profesional, que determina el modo de actuación de la sociedad y su competitividad; siendo la salud un elemento esencial para el desarrollo integral de todo ser humano
Se materializara la investigación, como elemento transversal de la productividad y la competitividad en un ambiente de equidad , sano y sostenible . Por tal motivo, es necesario participar en procesos de investigación, innovación y desarrollo que aseguren calidad en los procesos que integran la salud desde la promoción y prevención hasta el diagnóstico, tratamiento y rehabilitación","1. Desarrollar proyectos para identificar los factores de riesgo que propician la enfermedad
2. Identificar necesidades y problemáticas dentro del entorno relacionadas con la salud de la comunidad.
3. ¿Diseñar prototipos que optimicen las prestación del servicio de salud.
4. Articular la investigación con los sectores educativos, salud, e ingeniería
5. Participar en proyectos de cooperación interinstitucional
6. Realizar seguimiento y apoyo en las nuevas tecnologías en las áreas de centrales de esterilización y quirofanos en el municipio, departamento y la nación
7. generar nuevos conocimientos a partir de los resultados de los proyectos investigación y contribuir con la políticas publicas en materia de salud",,"El grupo de investigación CISATEC LINE , estará integrado por personas con altas competencias a nivel de maestrías y doctorados y será reconocido a nivel regional, departamental y nacional por brindar apoyo en la solución de problemas de salud y gestión en salud pública, innovación en salud, tecnología en salud, y procesos de calidad de la gestión médica y brindar alternativas eficaces a la solución de las necesidades y problemas que se presenten en el ámbito de salud .","1.- ASEGURAMIENTO DE LA CALIDAD DE SERVICIOS QUIRÚRGICOS Y CENTRALES DE ESTERILIZACIÓN
2.- CIENCIA,TECNOLOGIA E INNOVACION EN SALUD
3.- SALUD PUBLICA",https://scienti.minciencias.gov.co/gruplac/jsp/visualiza/visualizagr.jsp?nro=00000000018778,"Scienti, consultado 2026-09-25; formación: 2014 - 11",1
